date;count_1;count_2;count_3;count_4;amount_1;amount_2;amount_3;count_5;count_6;count_7;amount_4;type;response
02.04.2017;114;25;89;89;241977.628;236610.628;5367.0;4;1.0;110;236610.62800000003;O;1
19.11.2016;3;1;0;0;242.0;242.0;0.0;1;0.0;3;242.0;O;0
30.06.2017;22;6;92;92;242127.22;242127.22;0.0;4;0.0;17;99127.22;O;1
11.12.2016;193;20;86;86;242203.78999999998;217046.78999999998;25157.0;3;3.0;188;212046.79000000004;O;0
05.09.2017;115;14;92;92;242217.48;242217.48;0.0;4;0.0;110;161917.48;CC;1
02.04.2018;57;18;63;40;242271.67;225506.66999999998;16765.00000000003;4;3.0;41;26906.670000000002;F;1
15.11.2016;108;27;76;76;242392.22;181392.22;61000.0;4;0.0;103;180592.22;O;0
17.08.2017;134;28;92;92;242545.35269999996;119431.43269999998;123113.91999999998;4;7.0;126;119431.43269999996;O;1
29.05.2017;90;16;91;91;242559.13000000003;227874.33000000002;14684.800000000017;3;0.0;86;215020.11;CC;0
12.02.2017;144;28;87;84;242911.91;123311.91;119600.0;4;4.0;135;87766.25000000001;CC;0
20.09.2017;36;8;70;70;24305.140199999998;12305.140199999998;12000.0;3;1.0;35;12305.1402;O;0
10.12.2016;121;27;91;91;243094.21999999997;131595.21999999997;111499.0;4;21.0;96;125595.21999999996;O;1
18.07.2017;2;2;49;0;24320.0;14320.0;10000.0;2;1.0;1;14320.0;D;0
31.03.2017;156;27;82;82;243453.0576;223453.0576;20000.0;3;0.0;153;207953.0576;O;0
15.06.2017;157;14;92;92;243540.22;243540.22;0.0;4;0.0;122;80980.22;A;1
17.11.2016;65;8;75;74;2436879.27;2436879.27;0.0;4;0.0;35;18279.269999999997;O;0
31.08.2017;85;18;89;89;243852.62;243852.62;0.0;4;0.0;65;105252.61999999998;O;1
01.12.2016;60;21;90;90;244169.66;181169.66;63000.0;4;5.0;55;181169.65999999997;O;1
25.06.2017;104;18;45;45;244179.27000000002;138878.0;105301.27000000002;2;4.0;98;138877.99999999997;O;1
19.02.2017;134;23;90;90;244265.0;116265.0;128000.0;4;6.0;104;108865.0;O;1
03.05.2017;57;23;91;91;244310.85;244310.85;0.0;4;0.0;56;161186.35;O;1
06.08.2017;235;25;92;92;244470.55;239470.55;5000.0;4;1.0;222;189070.55;O;1
04.01.2017;128;29;54;53;244546.90999999997;172546.90999999997;72000.0;3;5.0;122;165456.68;CC;0
10.05.2017;124;17;88;88;244617.53;243117.53;1500.0;4;0.0;83;48017.530000000006;O;1
15.12.2016;65;18;71;71;244618.22;125399.91;119218.31;3;5.0;57;121899.91;A;1
25.01.2017;28;5;20;0;2448713.0;2448713.0;0.0;2;0.0;5;48713.0;A;0
15.11.2016;64;18;81;76;244990.89;187954.89;57036.0;3;8.0;55;187954.89;O;0
03.10.2017;2;2;0;0;245.0;245.0;0.0;1;0.0;1;145.0;A;0
14.12.2016;157;31;73;73;245149.91;225159.91;19990.0;3;0.0;147;211959.90999999997;O;0
24.04.2017;42;12;91;84;245227.22;245227.22;0.0;4;0.0;24;34727.22000000001;A;1
14.11.2016;214;21;86;86;245390.64;180390.64;65000.0;3;4.0;210;180390.64000000007;O;0
07.01.2017;45;13;86;86;245402.55000000002;244791.55000000002;611.0;4;0.0;41;244781.55000000002;O;0
21.05.2017;97;23;77;77;2455248.09;2455248.09;0.0;3;0.0;83;255248.09;O;0
06.12.2016;60;7;93;74;2455265.2800000003;2452265.2800000003;3000.0;4;2.0;6;15265.279999999999;A;1
15.04.2017;62;23;79;79;245551.30999999997;231551.30999999997;14000.0;3;0.0;58;225252.31000000003;O;0
06.06.2017;184;25;91;91;2458673.7600000002;2453282.7600000002;5391.0;4;0.0;155;243951.76;O;1
28.04.2017;29;5;65;65;24594.81;23344.81;1250.0;3;0.0;28;23344.809999999998;O;0
06.07.2017;31;4;92;92;245974.15000000002;245974.15000000002;0.0;3;0.0;31;245974.15;O;1
30.05.2017;100;20;92;92;246006.71;106026.70999999999;139980.0;4;8.0;88;103726.70999999998;O;1
29.11.2016;65;12;86;86;246106.94999999998;161067.94999999998;85039.0;3;8.0;51;159567.95;O;0
16.08.2017;102;25;91;91;246151.68;246151.68;0.0;4;0.0;100;206151.68;O;1
26.08.2017;99;19;75;75;246190.1;246190.1;0.0;3;0.0;99;246190.1;O;1
04.01.2017;16;10;40;37;24620.11;12120.11;12500.0;3;0.0;15;12120.109999999999;O;1
11.06.2017;131;29;90;90;246233.63;246233.63;0.0;4;0.0;117;144733.63000000006;O;1
10.02.2017;118;24;90;90;246432.19389999998;231892.1939;14539.99999999997;4;0.0;116;231892.1939;O;1
11.02.2017;14;11;86;76;246817.0;181817.0;65000.0;3;2.0;12;181817.0;O;1
20.09.2017;107;13;74;74;2469195.1799999997;2407685.1799999997;61510.0;3;5.0;64;152615.18;A;1
23.02.2018;188;34;66;64;246961.8173;243971.8173;2990.0;4;0.0;172;150181.8172999999;CC;1
23.05.2017;49;11;89;88;246990.56100000002;32490.561000000016;214500.0;4;11.0;37;30990.561;D;1
04.06.2017;110;30;92;89;247024.662;226024.662;21000.0;4;2.0;98;91714.662;AA;1
29.05.2017;90;20;86;86;2472573.44;2472573.44;0.0;4;0.0;64;157573.44;O;1
21.10.2016;103;23;84;84;247265.11;198016.11;49249.0;4;2.0;100;198016.10999999996;O;1
25.02.2017;214;24;89;89;247456.99;247396.99;60.0;4;0.0;204;206196.98999999996;O;1
10.10.2017;42;19;90;87;247601.44;232601.44;15000.0;4;2.0;27;39801.44;CC;1
16.05.2017;343;32;92;80;2476326.3099999996;1126053.6099999999;1350272.6999999997;4;49.0;258;227153.61000000004;D;0
10.01.2017;110;20;91;90;247684.65;137684.65;110000.0;4;8.0;102;137684.65;D;1
16.02.2017;70;24;84;84;247695.678;179895.678;67800.0;4;0.0;63;179895.678;O;1
15.04.2017;14;5;64;60;24793.379999999997;19793.379999999997;5000.0;3;1.0;13;19793.379999999997;O;1
28.12.2016;193;30;87;87;248066.15000000002;210088.55;37977.600000000035;3;2.0;190;210088.55;O;0
13.11.2016;124;19;86;86;248198.21;136698.21;111500.0;4;14.0;110;136698.21;O;1
20.02.2017;26;13;58;58;248221.76;126221.76000000001;122000.0;3;2.0;23;121221.76000000001;O;1
21.06.2017;62;23;72;72;248489.82;219489.82;29000.0;3;1.0;61;219489.82;O;0
19.10.2017;9;3;84;84;248545.174;248545.174;0.0;2;0.0;8;222671.174;O;0
23.07.2017;3;2;1;0;24880.0;24880.0;0.0;1;0.0;1;10880.0;O;0
09.08.2017;133;23;95;92;248800.43;213760.43;35040.0;4;1.0;121;144650.43;CC;1
17.06.2017;25;11;19;15;248823.59;108823.59;140000.0;1;1.0;20;92474.09;AA;0
16.01.2017;15;4;91;52;249054.0;249054.0;0.0;4;0.0;4;78454.0;A;1
10.04.2017;105;27;91;91;2491102.484;2452080.484;39022.0;4;0.0;75;478180.48399999994;A;1
04.05.2017;59;12;66;66;249767.0;127167.0;122600.0;4;8.0;45;110267.0;O;0
21.05.2017;3;1;61;61;2500.0;2500.0;0.0;2;0.0;3;2500.0;O;1
17.09.2017;7;2;24;0;250000.0;225000.0;25000.0;2;5.0;1;25000.0;O;0
29.03.2017;39;4;150;0;250101.7;250101.7;0.0;5;0.0;3;3301.7;A;0
03.06.2017;74;14;86;84;250419.91999999998;234534.91999999998;15885.0;4;0.0;50;107734.92000000001;O;1
04.05.2017;200;24;88;88;250434.52999999997;220949.52999999997;29485.0;4;1.0;159;139449.53000000006;O;1
26.04.2017;62;14;89;89;250774.51;250774.51;0.0;4;0.0;60;225774.51;O;1
13.03.2017;17;5;90;89;250835.53000000003;250835.53000000003;0.0;3;0.0;13;21835.53;A;0
19.01.2017;8;5;84;40;250852.0;225852.0;25000.0;4;1.0;5;215826.0;CC;0
28.04.2017;57;27;86;86;250892.30170000004;246296.81740000003;4595.484300000011;4;0.0;51;173296.81739999997;O;1
22.01.2017;135;21;92;92;250976.97999999998;250976.97999999998;0.0;4;0.0;128;198546.97999999992;O;1
15.12.2016;3;2;0;0;251000.0;251000.0;0.0;1;0.0;1;1000.0;O;0
15.12.2016;4;2;0;0;251000.0;251000.0;0.0;1;0.0;2;1000.0;O;0
26.07.2017;190;26;91;91;251110.94999999998;219008.94999999998;32102.0;4;2.0;187;219008.94999999995;O;0
30.08.2017;125;30;92;88;251376.75999999998;189426.76;61949.99999999997;4;8.0;112;166138.75999999998;BBB;1
17.03.2017;224;25;89;89;251550.91499999998;240693.315;10857.599999999977;4;0.0;210;148993.315;O;1
28.05.2017;45;3;75;75;251567.0;141567.0;110000.0;3;6.0;38;136767.0;A;0
01.05.2017;50;20;52;52;251723.63;184623.63;67100.0;3;2.0;47;184223.62999999998;O;0
26.03.2017;18;6;76;76;251766.85;179766.85;72000.0;3;3.0;15;179766.85;O;0
05.09.2017;175;22;92;92;251851.66000000003;125851.66000000002;126000.00000000001;4;18.0;154;125351.66000000003;O;1
25.03.2017;75;24;69;65;252072.42;153872.42;98200.0;4;7.0;64;40357.41999999999;D;0
09.08.2017;97;22;92;92;252140.97000000003;252140.97000000003;0.0;4;0.0;73;180890.97;O;1
17.01.2017;113;31;78;78;252180.98;144630.98;107550.0;3;4.0;104;144630.97999999998;O;1
11.11.2016;36;10;26;26;252437.08000000002;252437.08000000002;0.0;2;0.0;27;33437.08;O;0
16.05.2017;114;19;91;91;252497.08;252497.08;0.0;4;0.0;106;136097.08000000002;AA;1
19.03.2018;152;29;66;66;2525432.1399999997;1895432.1399999997;630000.0;4;6.0;130;332623.14;CC;1
10.02.2017;71;19;89;88;252615.48;252115.48;500.0;4;1.0;44;38265.479999999996;D;1
20.08.2017;44;13;92;88;252757.39;226557.39;26200.0;4;4.0;29;45757.39;O;1
13.03.2017;43;11;99;92;252821.33000000002;252371.33000000002;450.0;4;0.0;26;12571.33;AA;1
20.07.2017;332;30;92;92;2530734.5300000003;2020345.5300000003;510389.0;4;24.0;260;365945.53;O;1
18.02.2017;178;14;86;86;253091.01;134091.01;119000.0;4;10.0;164;133241.00999999995;E;0
09.01.2017;147;26;91;91;253123.9773;216009.3899;37114.58739999999;3;7.0;138;200509.3899;O;0
20.08.2017;138;22;79;79;253212.59000000003;223209.98000000004;30002.609999999986;4;3.0;133;218209.98;O;0
03.12.2016;88;22;85;69;253303.54839999997;246303.54839999997;7000.0;4;0.0;84;223263.37840000002;CC;1
15.12.2017;18;11;81;81;253440.05;133471.44;119968.60999999999;4;0.0;14;133471.44;O;1
16.11.2016;53;14;78;31;253682.24;129702.49999999999;123979.74;3;3.0;33;101109.06000000001;A;0
29.06.2017;23;6;60;28;253710.03999999998;127885.19999999998;125824.84;3;10.0;10;104385.20000000001;A;0
27.09.2017;14;4;90;16;253825.0;253825.0;0.0;4;0.0;4;125425.0;A;1
12.07.2017;91;19;80;80;253839.06000000003;218839.06000000003;35000.0;3;3.0;88;218839.05999999994;O;0
09.02.2017;115;21;90;90;253980.21;133480.21;120500.0;4;16.0;98;133480.20999999996;O;0
18.01.2017;54;20;76;76;254098.86;200598.86;53500.0;3;4.0;47;200598.86;D;1
04.08.2017;3;2;66;0;254100.0;254100.0;0.0;3;0.0;1;100.0;A;0
29.12.2016;124;25;90;90;254139.6;120494.29000000001;133645.31;4;0.0;120;120494.28999999998;O;1
28.01.2017;95;16;81;66;2541714.47;2460714.47;81000.0;4;0.0;54;79145.47;AA;0
22.02.2017;59;18;60;55;254214.71;250676.71;3538.0;3;0.0;56;200676.71;A;0
21.07.2017;29;10;89;86;254237.374;254237.374;0.0;4;0.0;28;130237.37400000001;O;1
27.12.2016;91;21;39;39;254393.16000000003;254393.16000000003;0.0;2;0.0;79;105293.16;O;1
02.12.2016;65;21;66;66;254396.26;246691.26;7705.0;3;0.0;63;246691.25999999998;O;1
24.03.2017;140;31;87;87;254421.76999999996;202557.81999999998;51863.94999999998;4;1.0;124;124057.82000000002;O;1
06.07.2017;98;23;86;86;254595.55000000002;254595.55000000002;0.0;4;0.0;96;244595.54999999993;O;1
21.06.2017;50;14;85;85;2546757.49;1571757.4900000002;975000.0;3;17.0;19;443757.49;O;0
06.07.2017;94;25;78;78;254786.94580000002;239786.94580000002;15000.0;4;1.0;93;239786.94580000004;O;0
11.03.2017;131;21;91;90;255068.18;137079.59;117988.59;4;6.0;121;136258.00999999998;E;0
28.01.2017;11;4;67;67;255198.85;183698.85;71500.0;3;4.0;4;143098.85;O;0
16.11.2016;162;30;91;89;255203.12;178352.12;76851.0;4;7.0;144;158281.12;CC;1
07.08.2017;213;27;93;92;2552324.4000000004;2527324.4000000004;25000.0;4;0.0;161;237224.40000000002;O;1
27.12.2016;212;20;87;84;255247.62;136647.62;118600.0;4;14.0;198;136647.62;D;1
14.12.2016;196;23;92;92;255390.71000000002;181390.71000000002;74000.0;4;2.0;176;149590.70999999996;F;1
28.04.2017;137;22;86;86;255785.75999999998;146256.75999999998;109529.0;3;13.0;122;146256.76;O;0
31.03.2017;4;2;76;60;255800.0;255800.0;0.0;4;0.0;3;246300.0;A;0
21.02.2017;57;15;84;84;255923.39;205767.39;50156.0;3;1.0;54;194967.38999999998;O;0
01.07.2017;23;13;69;60;25595.84;12595.84;13000.0;3;2.0;12;5595.84;O;0
19.12.2016;76;21;66;45;256120.93739999997;134220.9374;121899.99999999997;3;13.0;60;129449.78739999999;CC;0
22.01.2017;63;18;91;90;256366.15000000002;126366.15000000001;130000.00000000001;4;6.0;57;126366.15000000001;D;1
26.08.2017;221;28;92;92;256550.08000000002;168719.48;87830.6;4;2.0;218;168719.47999999998;O;1
29.12.2016;98;26;77;77;256650.94600000003;174522.206;82128.74000000002;3;1.0;89;169022.206;O;1
10.01.2017;196;23;89;89;256741.07;143441.07;113300.0;3;18.0;174;137141.06999999995;O;1
16.04.2017;89;19;89;86;256789.07;180789.07;76000.0;4;3.0;84;140789.07;A;1
10.08.2017;136;32;92;92;256804.85809999998;255804.85809999998;1000.0;4;0.0;132;244512.8581;CC;1
21.07.2017;33;8;76;76;256908.41;131908.41;125000.0;3;16.0;15;129588.41;O;0
24.02.2017;47;11;90;90;256945.38;251395.38;5550.0;4;0.0;36;92895.38;A;1
05.03.2017;3;3;4;4;257.5707;57.57069999999999;200.0;1;0.0;2;57.5707;O;0
27.06.2017;15;7;73;73;257400.0;167000.0;90400.0;3;6.0;9;167000.0;O;0
03.03.2017;11;4;85;85;257479.95;105479.95000000001;152000.0;3;4.0;7;105479.95000000001;D;1
10.01.2017;169;28;91;89;257595.51;252595.51;5000.0;4;0.0;108;117095.51000000001;BBB;1
31.03.2017;9;4;37;27;257710.0;253790.0;3920.0;2;0.0;4;90.00000000000001;O;0
17.12.2016;55;18;31;31;257763.76;132763.76;125000.0;2;7.0;47;127763.76;O;0
24.01.2018;1;1;0;0;25785.4702;25785.4702;0.0;1;0.0;1;25785.4702;O;0
17.09.2017;305;33;92;92;257959.26;160001.26;97958.0;4;6.0;290;140447.06000000003;E;1
05.04.2017;150;28;90;90;258098.68;117793.68;140305.0;4;3.0;140;117793.68;O;0
29.01.2018;189;19;73;72;258136.56999999998;171146.57;86989.99999999997;4;0.0;175;153146.56999999998;A;1
29.11.2016;86;32;83;82;258200.38999999998;133142.38999999998;125058.0;3;9.0;73;123142.38999999998;O;1
26.10.2016;34;19;92;67;258250.56999999998;256415.96999999997;1834.6000000000058;4;0.0;27;238777.68;CC;1
21.12.2016;115;23;89;89;258577.07;258577.07;0.0;4;0.0;113;233577.07;O;1
29.01.2018;6;5;3;3;2587.11;2587.11;0.0;1;0.0;6;2587.11;O;0
22.12.2016;7;3;36;0;259000.0;132000.0;127000.0;2;4.0;1;80000.0;A;0
18.11.2017;26;10;81;81;259257.09;259257.09;0.0;3;0.0;14;13357.09;O;1
25.06.2017;51;14;92;92;259269.82;259269.82;0.0;4;0.0;43;139269.82;O;1
15.02.2017;76;21;89;89;259575.72;259575.72;0.0;4;0.0;74;199575.71999999997;O;1
17.01.2017;7;5;139;60;259651.76660000003;259651.76660000003;0.0;5;0.0;5;167433.76660000003;O;1
06.09.2017;133;9;91;88;259714.05;109714.04999999999;150000.0;4;10.0;106;56214.05;D;1
28.05.2017;198;10;91;91;259935.25;259935.25;0.0;4;0.0;172;120935.25;O;1
10.05.2017;111;26;90;90;260307.5905;230769.1205;29538.47;4;2.0;96;178846.7605;O;1
16.08.2017;100;30;93;88;260690.148;253190.148;7500.0;4;0.0;84;180890.148;O;1
07.02.2017;155;35;90;90;260691.369;236984.96899999998;23706.400000000023;4;1.0;149;231984.96899999998;O;0
15.06.2017;114;24;85;85;260881.7;248893.7;11988.0;4;0.0;91;170893.69999999998;O;1
30.12.2016;189;21;84;84;261000.85;134780.04;126220.81;4;23.0;165;134780.03999999998;O;1
07.11.2016;192;31;92;92;261032.19;247232.19;13800.0;4;0.0;184;180232.19;O;1
25.05.2017;6;2;118;1;261696.0;260696.0;1000.0;3;1.0;2;696.0;A;1
22.04.2017;159;26;91;91;261808.66;141182.62;120626.04000000001;4;1.0;146;117162.53;O;1
06.12.2016;297;26;92;92;262015.07999999996;153915.08;108099.99999999997;4;17.0;279;153615.07999999996;O;1
03.08.2017;14;11;58;58;262055.55;252155.55;9900.0;3;0.0;13;252155.55;O;1
11.05.2017;155;23;92;92;262142.44999999998;261423.44999999998;719.0;4;0.0;132;143123.44999999998;O;1
14.02.2017;80;20;78;78;262331.78;150331.78000000003;112000.0;3;9.0;71;150331.78;D;0
21.08.2017;210;24;92;92;262433.57;262433.57;0.0;4;0.0;201;201133.56999999998;O;1
02.03.2017;114;26;89;89;262685.80000000005;247847.30000000005;14838.5;4;0.0;112;247847.29999999996;O;1
09.09.2017;61;13;56;54;262889.0;189944.0;72945.0;3;4.0;48;63167.9;A;0
04.01.2017;212;36;90;88;2629867.79;2483037.79;146830.0;4;1.0;182;367037.79;A;0
28.12.2016;10;2;85;0;26310.989999999998;26310.989999999998;0.0;3;0.0;2;1310.99;A;0
12.11.2016;98;25;91;91;263147.22;173657.21999999997;89490.0;4;11.0;85;171657.22;O;1
10.06.2017;102;17;83;83;263530.88999999996;177330.88999999998;86199.99999999997;3;6.0;96;177330.89000000004;O;0
04.06.2017;136;30;90;90;2635320.6413000003;2516522.6413000003;118798.0;4;0.0;114;744022.6413000003;O;1
16.01.2017;59;16;79;79;263583.7862;149083.7862;114499.99999999997;3;6.0;52;146583.78619999997;O;0
06.02.2017;114;29;86;86;263806.11;199806.11;64000.0;4;2.0;112;199806.11000000002;O;1
18.04.2017;92;18;83;82;264072.45;133562.45;130510.0;4;0.0;76;131962.45000000004;A;1
30.05.2017;49;19;83;83;264107.20290000003;242578.77290000004;21528.429999999993;4;0.0;46;239778.7729;O;1
07.09.2017;132;37;91;91;264333.77;149233.77000000002;115100.0;4;10.0;122;149233.77000000002;O;1
15.09.2017;29;12;80;76;264433.32999999996;173433.33;90999.99999999997;4;4.0;22;146533.33000000005;A;0
03.06.2017;76;16;91;91;264496.04490000004;262601.54490000004;1894.5;4;0.0;65;65901.54490000001;O;1
20.07.2017;198;17;92;91;264525.84;258893.77000000002;5632.070000000007;4;0.0;168;140593.77000000002;A;1
21.09.2017;87;9;92;91;264807.72;259707.71999999997;5100.0;4;3.0;50;26087.72;A;1
18.06.2017;236;28;87;84;265029.54;192029.53999999998;73000.0;4;2.0;232;189029.54;AA;0
17.11.2016;155;33;82;82;265154.92;151154.91999999998;114000.0;4;8.0;147;151154.91999999998;O;1
23.05.2017;259;27;92;92;265285.36509999994;264644.53819999995;640.8268999999855;4;0.0;244;101044.5382;O;1
07.09.2017;34;15;98;87;265626.37;124830.01999999999;140796.35;5;1.0;19;39163.95;F;1
17.04.2017;198;23;92;92;266138.91000000003;266138.91000000003;0.0;4;0.0;156;143588.90999999997;O;1
09.01.2017;56;20;64;64;266165.61;192258.47999999998;73907.13;3;0.0;54;192258.48000000004;O;0
10.04.2017;75;13;81;78;266170.00000000006;146660.50000000003;119509.50000000003;3;9.0;62;145977.49999999997;CC;0
23.04.2017;121;24;89;89;266375.70999999996;169075.70999999996;97300.0;4;5.0;114;166375.71;O;1
27.01.2017;153;18;85;64;266539.14999999997;154639.15;111899.99999999997;4;14.0;137;146762.39;CC;0
19.11.2016;14;8;70;70;266631.27;266631.27;0.0;3;0.0;13;221631.27000000002;O;1
08.04.2017;127;31;91;91;266670.88;266670.88;0.0;4;0.0;127;266670.87999999995;O;1
01.08.2017;10;7;26;26;26669.96;26669.96;0.0;2;0.0;10;26669.96;O;0
26.04.2017;53;16;88;88;266893.35;139893.34999999998;127000.0;3;11.0;42;139893.34999999998;O;1
23.06.2017;155;21;90;90;2669831.6500000004;2669830.6500000004;1.0;4;0.0;131;516830.64999999997;O;1
26.12.2016;38;4;76;76;267084.32;267075.0;9.320000000006985;3;0.0;37;267075.0;O;1
23.01.2017;163;27;89;87;267134.6;186634.59999999998;80500.0;4;7.0;151;169871.50999999998;CC;0
25.01.2018;25;3;121;0;2675368.25;2496268.25;179100.0;4;3.0;1;38.25;A;0
18.02.2017;118;31;61;61;267675.765;186175.765;81500.0;3;2.0;111;144385.76499999998;O;0
26.08.2017;58;21;96;92;267905.39;120905.39000000001;147000.0;5;11.0;42;118746.03;D;0
27.06.2017;209;35;88;75;268076.5772;220414.2772;47662.29999999999;4;3.0;201;215913.4072;CC;0
04.11.2016;223;24;92;91;2681059.6500000004;2427059.6500000004;254000.0;4;12.0;137;1115439.6500000004;O;1
03.11.2016;156;28;92;92;268170.91000000003;227084.33000000002;41086.580000000016;4;2.0;153;227084.33;O;0
27.05.2017;21;10;89;89;268295.73;38295.72999999998;230000.0;3;0.0;12;13295.730000000001;A;1
01.12.2016;36;11;5;5;26854.33;26854.33;0.0;2;0.0;28;19454.33;A;0
28.05.2017;134;27;91;91;268686.16000000003;194798.80000000002;73887.36000000002;3;0.0;125;194798.80000000002;O;0
22.05.2017;13;3;152;0;268806.24;268753.45999999996;52.78000000002794;3;1.0;1;2.001;E;0
21.07.2017;45;12;70;41;268939.24;173939.24;95000.0;3;8.0;36;172239.24000000002;A;0
28.02.2017;203;30;86;86;269103.66000000003;204103.66000000003;65000.0;4;5.0;171;130162.66;AA;0
18.07.2017;110;23;92;92;269213.47;239213.46999999997;30000.0;4;0.0;109;239213.47;O;1
01.01.2017;51;19;84;84;269241.60610000003;269241.60610000003;0.0;4;0.0;51;269241.6061;O;1
02.11.2017;40;10;122;72;269390.67;269390.67;0.0;5;0.0;12;67673.62;A;1
08.07.2017;201;27;78;78;269404.25;163313.09;106091.16;3;2.0;196;163313.09;O;0
27.01.2017;16;7;89;89;269840.8;269840.8;0.0;3;0.0;12;94840.8;O;1
23.05.2017;41;19;66;66;269960.59;109960.59000000001;160000.0;3;7.0;31;89960.59;O;0
08.02.2017;8;3;7;7;2700.0;2700.0;0.0;1;0.0;8;2700.0;O;1
27.07.2017;70;16;97;92;2702201.31;2662701.31;39500.0;3;3.0;46;117701.31000000001;O;1
20.06.2017;103;25;90;90;270389.99;202889.99;67500.0;3;8.0;95;202889.99;O;1
15.10.2017;109;31;90;90;270440.72;195574.71999999997;74866.0;4;2.0;104;195574.72000000003;O;1
24.01.2017;44;6;88;88;270518.92000000004;270518.92000000004;0.0;4;0.0;13;7618.92;O;1
29.12.2016;115;19;71;71;270778.2006;200625.3406;70152.85999999999;3;1.0;113;200625.3405999999;O;0
03.01.2017;3;1;0;0;2708.0;2708.0;0.0;1;0.0;3;2708.0;O;1
22.10.2016;30;7;57;57;2708034.23;2348034.23;360000.0;3;0.0;13;12034.23;O;0
01.05.2017;109;25;72;72;270961.22;172961.21999999997;98000.0;3;4.0;104;172961.22000000003;O;0
05.01.2017;13;9;77;77;271103.89;227103.89;44000.0;3;2.0;11;227103.89;O;1
26.03.2017;37;13;69;48;271160.91000000003;261160.91000000003;10000.0;4;1.0;20;125460.91;AA;0
07.01.2017;97;12;76;75;271333.49;157018.95;114314.53999999998;4;11.0;83;141018.95;O;0
11.02.2017;118;17;89;89;271581.62;159581.62;112000.0;4;10.0;102;109581.62000000004;O;1
30.11.2016;24;8;88;88;27159.160000000003;27159.160000000003;0.0;4;0.0;24;27159.16;O;1
03.04.2017;56;15;89;89;271994.563;134394.56300000002;137600.0;4;4.0;39;94794.56300000001;O;0
16.01.2017;38;2;71;71;272063.4000000001;176063.40000000005;96000.00000000003;3;6.0;31;171563.40000000002;O;0
27.05.2017;53;14;92;92;272491.3599999999;272491.3599999999;0.0;4;0.0;46;141117.36;A;1
24.01.2017;134;16;76;76;272739.33;135329.33000000002;137410.0;3;16.0;114;123929.33;O;0
14.01.2017;214;23;88;88;272874.19;203105.74;69768.45000000001;4;13.0;187;197905.74;O;0
23.03.2017;24;11;91;90;272942.87;136942.87;136000.0;3;8.0;13;131492.87;A;0
31.07.2017;258;26;92;92;273004.67;268004.67;5000.0;4;0.0;251;256304.67;O;1
28.03.2017;85;3;120;0;2734580.0;1673490.0;1061090.0;5;43.0;1;13490.0;D;1
26.11.2016;74;20;78;78;273840.6321;140366.6321;133474.0;3;12.0;59;130566.63209999999;O;0
24.02.2017;115;31;89;89;273860.57999999996;138115.58;135744.99999999997;4;6.0;102;138115.58000000002;O;1
17.08.2017;88;15;92;92;274055.78;209625.78;64430.00000000003;4;4.0;84;209625.78;O;1
07.12.2017;91;18;75;75;274210.88999999996;144016.80999999997;130194.07999999999;3;3.0;87;144016.81000000003;O;0
11.12.2017;49;14;92;92;274324.81;266324.81;8000.0;4;1.0;41;91624.81000000001;O;0
17.02.2017;123;15;88;88;274363.84;155461.87000000002;118901.97;3;1.0;96;155461.86999999997;D;1
26.05.2017;205;26;41;41;274380.53;152980.53000000003;121400.0;3;8.0;194;122874.52999999998;O;0
19.03.2017;84;20;90;90;274434.15699999995;274434.15699999995;0.0;4;0.0;78;114934.15699999999;O;1
25.06.2017;30;19;71;71;274468.63;211968.63;62500.0;3;2.0;28;211968.62999999998;O;0
11.04.2017;107;32;85;85;274891.25;136391.25;138500.0;3;9.0;98;136391.25;O;0
07.03.2017;138;23;72;72;274928.68;153021.18;121907.5;3;5.0;128;153021.18;O;0
21.04.2017;11;6;71;66;275052.26;141052.26;134000.0;3;2.0;9;141052.26;D;1
